"Document ID","Document Title",Categories,"Number of Downloads"
496520,"Nursing Process – Resident Showers Policy",Nursing,74
497412,"QAPI &#8211; Process Auditing Tools &#8211; Advance Directives Process Auditing Chart Review","Policies and Procedures",74
497593,"Fall &#8211; Falls Prevention Training Presentation",Nursing,74
499952,"IC &#8211; N95 Fit Tester Education Record &#8211; TOOL","Policies and Procedures",74
510671,"Catheter Care Policy","Policies and Procedures",74
521559,"A Competency CNA Checklist","Staff Development",74
465720,"Document Id: 465720 (Deleted)",,73
471175,"HR Tuition Reimbursement Program Policy","Policies and Procedures",73
487544,"AUDIT TOOL &#8211; Psychotropic Medications","Survey Management",73
495239,"HIPAA &#8211; Safeguarding of Resident Identifiable Information Policy","Policies and Procedures",73
495376,"Infection Control – Legionella Surveillance Policy",Nursing,73
496861,"Dementia Care Policy","Social Services",73
500393,"Infection Control – Resident Handwashing Poster COVID-19",Nursing,73
505743,"Bonus Approvals Form","Human Resources",73
508672,"Resident Assessment – Coordination with PASARR Program Policy",MDS,73
509084,"Micro raise policy","Human Resources",73
491331,"QAPI Documentation of the Plan (Ad Hoc)",Nursing,72
499178,"Document Id: 499178 (Deleted)",,72
507859,"Document Id: 507859 (Deleted)",,72
510645,"Comprehensive Care Plan Policy","Policies and Procedures",72
467112,"Flushing a Feeding Tube","Policies and Procedures",71
470322,"Document Id: 470322 (Deleted)",,71
470836,"COMPLIANCE &#8211; HIPAA Organizational Requirements","Policies and Procedures",71
471405,"ADMIN &#8211; Safety Checks","Policies and Procedures",71
473119,"Food Safety Requirements","Food and Nutrition Services",71
473908,"Quality Assurance Tool Calendar",Administrative,71
474846,"Document Id: 474846 (Deleted)",,71
475350,"Compliance &amp; Ethics &#8211; Compliance Issues &#8211; Fraud and Abuse in Federal and State Health Care Programs &#8211; In General",Administrative,71
495083,"Administration – Provision of Quality Care Policy",Administrative,71
495372,"Infection Control – Management of C-Difficile Infection Policy",Nursing,71
496414,"Nursing Process – Vital Signs Policy",Nursing,71
471967,"Survey Bootcamp","Survey Management",70
472000,"NSG &#8211; Hypoglycemia Management","Policies and Procedures",70
482041,"NSG &#8211; Suprapubic Catheterization","Policies and Procedures",70
486510,"Document Id: 486510 (Deleted)",,70
495051,"Environmental Services Inspection Policy","Environmental Services",70
496539,"Nursing Process – Promoting Maintaining Resident Dignity During Mealtimes Policy",Nursing,70
500397,"Infection Control – Respiratory Protection Program An OSHA Compliance Resource",Nursing,70
500413,"Infection Control – Urinalysis and UTIs Improving Care",Nursing,70
500457,"Document Id: 500457 (Deleted)",,70
501490,"OSHA Medical Questionnaire","Staff Development",70
507185,"Document Id: 507185 (Deleted)",,70
510635,"Clearview Employee Covid 19 Declaration Form","Human Resources",70
510661,"Document Id: 510661 (Deleted)",,70
467267,"COVID-19 Vaccination Tracker for Residents","Survey Management",69
467285,"Document Id: 467285 (Deleted)",,69
470922,"RESP Oxygen Concentrator","Policies and Procedures",69
477108,"Document Id: 477108 (Deleted)",,69
479582,"Event Requiring RDCS Notification",Administrative,69
488927,"Covid Red Zone Door Flyer","Staff Development",69
495061,"Care Cleaning and Storage of Equipment Policy","Environmental Services",69
497428,"QAPI &#8211; Process Auditing Tools &#8211; Psychotropic Medication Use Process Auditing Chart Review","Policies and Procedures",69
497529,"Nursing Process – Disinfection of Bedpans and Urinals Policy",Nursing,69
500075,"Infection Control – Interim COVID-19 Visitation Policy",Nursing,69
500338,"Infection Control – Minimum Criteria for Initiation of Antibiotics",Nursing,69
500376,"Infection Control – Coronavirus Testing Policy",Nursing,69
501502,"Clean Dressing Change",Nursing,69
502866,"Tuition Reimbursement Request Form","Human Resources",69
516209,"Administration &#8211; Abuse, Neglect and Exploitation","Policies and Procedures",69
467368,"Oxygen Administration","Policies and Procedures",68
471348,"DTY &#8211; Bedside Water Containers","Policies and Procedures",68
480197,"Document Id: 480197 (Deleted)",,68
482315,"Hand Hygiene","Policies and Procedures",68
492353,"IDT New Admission Review Form",Nursing,68
503877,"NSG-RSV Vaccination Consent",Nursing,68
508109,"Wound Management – Turning and Repositioning Policy",Nursing,68
518833,"Medication Management – Oxygen Administration Policy",Nursing,68
467301,"Temporary Nurse Aide Skills Checklist",Nursing,67
471895,"COMPLIANCE &#8211; Reporting and Investigation of Fraud and Misconduct","Policies and Procedures",67
473083,"Compliance and Ethics Program","Policies and Procedures",67
486005,"F550- Resident Rights Policy and Rights Listing for Resident / RR Signature","Social Services",67
493416,"Document Id: 493416 (Deleted)",,67
496340,"Care Planning – Resident Participation Policy",MDS,67
497581,"Nursing Process – Accommodation of Needs Policy",Nursing,67
500332,"Infection Control – Infection Preventionist Job Description",Nursing,67
500409,"Infection Control – TT IC CDC Enhanced Barrier Precautions Slide Deck",Nursing,67
513642,"Nurse Daily Staffing Posting","Policies and Procedures",67
522936,"IC &#8211; Pneumococcal Vaccine Consent (FORM)","Policies and Procedures",67
467125,"Document Id: 467125 (Deleted)",,66
467136,"Disinfecting Resident Care Equipment Policy","Policies and Procedures",66
467347,"Document Id: 467347 (Deleted)",,66
471299,"DTY &#8211; Cleaning and Sanitation of dining and food service areas","Policies and Procedures",66
471796,"DTY &#8211; Customer Service – Food and Nutrition Services","Policies and Procedures",66
472355,"EP &#8211; Emergency Preparedness Plan","Policies and Procedures",66
472367,"SS -Social Worker Requirements","Policies and Procedures",66
474396,"NSG &#8211; Restraint Free Environment","Policies and Procedures",66
480973,"Document Id: 480973 (Deleted)",,66
482044,"Suprapubic Catheterization COMPETENCY",Nursing,66
482901,"Relias-Wandering Elopement Exam",Administrative,66
483855,"Relias Education Dementia Behavior Communication Quarter 1",Activities,66
495452,"Document Id: 495452 (Deleted)",,66
495952,"COVID Prevention-Response-Reporting",Nursing,66
496894,"Trauma Informed Care Policy","Social Services",66
500223,"Uniform Policy","Human Resources",66
500262,"Infection Control – Antibiotic Stewardship Committee Meeting Minutes",Nursing,66
500407,"Infection Control – Transmission Based Isolation Precautions Policy Review Test",Nursing,66
504959,"PLANTOPS Oxygen Safety Policy","Policies and Procedures",66
505544,"CNA Short Performance Evaluation","Human Resources",66
508117,"Infection Control – MDRO Infection Policy",Nursing,66
508597,"Document Id: 508597 (Deleted)",,66
517411,"Document Id: 517411 (Deleted)",,66
467246,"Document Id: 467246 (Deleted)",,65
472361,"SS &#8211; Medically-Related Social Services","Policies and Procedures",65
473881,"Skin Management","Policies and Procedures",65
476801,"Document Id: 476801 (Deleted)",,65
479844,"Document Id: 479844 (Deleted)",,65
484075,"Covid 19 1/3/23",Administrative,65
485200,"Employee COVID-19 Vaccination Exemption Policy","Human Resources",65
486356,"MED- Medication Storage","Policies and Procedures",65
486695,"CEP- Abuse","Survey Management",65
486944,"Refrigerator Temp Log",Nursing,65
495014,"Resident Environmental Quality Policy","Environmental Services",65
495408,"Infection Control – Infection Preventionist Policy",Nursing,65
495915,"Infection Control – CPR in Residents with Suspected or Confirmed COVID 19 Interim Policy",Nursing,65
499937,"Facility to Facility Employee Transfer Form","Human Resources",65
500290,"Infection Control – COVID-19 Visitor Recommendations Poster",Nursing,65
506735,"NSG &#8211; Continuous Glucose Monitors","Policies and Procedures",65
508589,"Document Id: 508589 (Deleted)",,65
510673,"Document Id: 510673 (Deleted)",,65
521390,"1 on 1 In-service Form","Human Resources",65
471806,"DTY &#8211; Cleaning Instructions: Refrigerators","Policies and Procedures",64
472334,"ADMIN &#8211; Administration Policy","Policies and Procedures",64
477451,"DTY &#8211; Food Temperatures TOOL","Policies and Procedures",64
481253,"Document Id: 481253 (Deleted)",,64
481529,"Document Id: 481529 (Deleted)",,64
484150,"Medication Management &#8211; Destruction of Dangerous Drugs and Controlled Substances Form",Nursing,64
488345,"Form &#8211; Disciplinary Action Form (PDF)","Human Resources",64
496285,"Maintenance – Maintenance Inspection Policy",Maintenance,64
500378,"Infection Control – PPE Coaching and Training Prontline Health Care Professionals Training Presentation Handouts",Nursing,64
508326,"Covid Updates&#8211;most recent 8 23",Nursing,64
509828,"Nursing Process – Blood Glucose Monitoring Policy",Nursing,64
510107,"Nursing Process – Bladder and Bowel Incontinence Training Presentation",Nursing,64
510262,"Grievance Form V2",Administrative,64
521625,"A Competency Nurse Checklist","Staff Development",64
465669,"Document Id: 465669 (Deleted)",,63
470777,"Document Id: 470777 (Deleted)",,63
472363,"SS &#8211; Social Worker Qualifications","Policies and Procedures",63
476651,"SS- Behavioral Contracts","Policies and Procedures",63
482324,"Antibiotic Stewardship Program","Policies and Procedures",63
496507,"Nursing Process – Serving a Meal Policy",Nursing,63
498756,"Appropriate Use of Feeding Tubes Policy","Policies and Procedures",63
499974,"Performance Evaluation &#8211; Hourly","Human Resources",63
501926,"Medication Management – Destruction of Unused Drugs Policy",Nursing,63
504491,"Master Expense Report","Human Resources",63
521746,"RMS- Individual Statement Form",Nursing,63
495143,"Nutritional Management Policy","Food and Nutrition Services",62
495247,"Administration – Acknowledgment and Smoking Waiver",Administrative,62
495901,"Clinical – Intravenous Therapy Policy",Nursing,62
496295,"Maintenance – Physical Environment Space and Equipment Policy",Maintenance,62
496874,"Resident Right to Access and Visitation Policy","Social Services",62
496902,"Resident and Family Grievance Policy","Policies and Procedures",62
500306,"Infection Control – Hand Hygiene Clean Hands for Healthcare Personnel CDC Training Presentation",Nursing,62
504652,"Incidents and Accidents","Policies and Procedures",62
510681,"Medication Orders Policy","Policies and Procedures",62
513612,"HR-Employee Tuberculosis Testing Policy","Human Resources",62
467205,"Dementia Care Policy","Policies and Procedures",61
470838,"COMPLIANCE &#8211; HIPAA Security Measures","Policies and Procedures",61
471449,"Document Id: 471449 (Deleted)",,61
471665,"PLANTOPS Oxygen Concentrator Policy","Policies and Procedures",61
473906,"QAPI Meeting Attendance Sheet",Administrative,61
483318,"Attendance and Punctuality Policy","Human Resources",61
487078,"Indwelling Catheter Use and Removal Policy","Policies and Procedures",61
491772,"Hand Hygiene",Nursing,61
495821,"Clinical – Perineal Care Policy",Nursing,61
495859,"Clinical &#8211; Nursing Care of the Resident with Diabetes Mellitus Policy",Nursing,61
495992,"Medication Management – Resident Self Administration of Medication Policy",Nursing,61
497595,"Fall &#8211; Falls Prevention Training Presentation Handouts",Nursing,61
497673,"PLANTOPS Space Heater Policy","Policies and Procedures",61
499096,"COMPLIANCE-Compliance and Ethics","Policies and Procedures",61
504698,"Verification of Investigation (VOI)",Administrative,61
467131,"Document Id: 467131 (Deleted)",,60
467324,"Record of Food Temps Policy","Policies and Procedures",60
470454,"SKIN &#8211; Use of Support Surfaces","Policies and Procedures",60
470820,"COMM &#8211; Employee Social Media Use Policy","Policies and Procedures",60
473916,"Action Plan Template",Administrative,60
484984,"Wound Treatment Management",Nursing,60
486235,"Document Id: 486235 (Deleted)",,60
487405,"AUDIT TOOL &#8211; Bed Rails","Survey Management",60
495110,"Document Id: 495110 (Deleted)",,60
495880,"Clinical – Nail Care Policy",Nursing,60
496024,"Medication Management – Medication Errors Policy",Nursing,60
504690,"Wound Management – Ordering Wound Treatment and Prevention Supplies Policy",Nursing,60
506520,"ADT &#8211; Risk Assessment","Policies and Procedures",60
510970,"NSG- Safe Resident Handling- Transfers","Policies and Procedures",60
527063,"Investigation Fall with Major Injury",Nursing,60
466915,"Legionella Surveillance Policy","Policies and Procedures",59
467275,"Document Id: 467275 (Deleted)",,59
470822,"COMM &#8211; Resident Photos Policy","Policies and Procedures",59
472137,"DTY &#8211; Dining Experience","Policies and Procedures",59
473108,"Document Id: 473108 (Deleted)",,59
482309,"Enhanced Barrier Precautions","Policies and Procedures",59
487540,"AUDIT TOOL &#8211; Medication Storage Pharmacy Services","Survey Management",59
496464,"2019 FR EPA HWP Final Rule","Policies and Procedures",59
496574,"Nursing Process – Meal Supervision and Assistance Policy",Nursing,59
500312,"Infection Control – Coronavirus Testing Policy",Nursing,59
501959,"Document Id: 501959 (Deleted)",,59
505840,"Document Id: 505840 (Deleted)",,59
506690,"Employee Personnel and Departmental Policy","Human Resources",59
510013,"ICReturn to Work Criteria for Healthcare Personnel with COVID-19 Infection or Exposure to COVID-19","Policies and Procedures",59
