"Document ID","Document Title",Categories,"Number of Downloads"
36903,"Emergency Food Supply Policy","Administrative, Assisted Living, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Emergency Preparedness Tools, Food and Nutrition, Food and Nutrition, Food and Nutrition, Food and Nutrition Service, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Safety, Safety, Tools and Templates, Tools and Templates",387
450913,"Interim Clinical Guidance for Management of Patients with Confirmed Coronavirus Disease 2019 (COVID-19)","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Guidance Documents, Guidance Documents, Regulations, Regulatory Agencies",387
35656,"Fall Interventions (List)","Falls Prevention, Forms and Checklists, Nursing, Tools and Templates",386
39218,"Laundry Policy","Assisted Living, Government Initiatives, Infection Control, Infection Control, Infection Control, Infection Control, MEGA Rule, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",385
34120,"Michigan &#8211; Healthcare Facilities and Agencies Regulations (Article 17)","Long Term Care State Regulations, Michigan, State Regulations",383
40904,"*Survey Management &#8211; A Survey Readiness Tool","Survey Management, Survey Management Tools, Tools and Templates",383
42895,"Facility Assessment Template","Administrative, Compliance Solutions, Compliance Solutions, Facility Assessment, Facility Assessment, Government Initiatives, MEGA Rule, Phase 2, Supplemental Documents, Tools and Templates",382
39176,"CPAP/BiPAP Cleaning Policy","Assisted Living, Government Initiatives, Infection Control, Infection Control, Infection Control, Infection Control, MEGA Rule, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",381
451494,"COVID-19 Focused Survey Protocol","1. LTC Survey Process Procedures, Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Guidance Documents, Guidance Documents, Long Term Care Survey Process, Regulations, Regulatory Agencies, Survey and Certification",380
36046,"General Rounds Mock Survey Checklist","Survey Management, Survey Management Tools, Tools and Templates",380
39403,"Resident Abuse Prevention and Reporting Presentation","Abuse, Abuse, Abuse Prevention and Reporting, Abuse Prevention and Reporting, Assisted Living, Staff Development, Staff Development, Tools and Templates, Tools and Templates",376
37623,"Comprehensive Care Plans Policy","Assisted Living, Government Initiatives, MDS, MEGA Rule, Minimum Data Set (MDS), Minimum Data Set (MDS), Minimum Data Set (MDS), Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",376
39188,"Handling Clean Linen Policy","Assisted Living, Government Initiatives, Infection Control, Infection Control, Infection Control, Infection Control, MEGA Rule, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",374
38219,"Wound Treatment Management Policy and Guidelines","Assisted Living, Government Initiatives, MEGA Rule, Nursing, Nursing, Nursing, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Pressure Injuries, Tools and Templates, Tools and Templates, Wound Management, Wound Management, Wound Management",374
27707,"F-Tag Crosswalk","Appendix PP (F-Tags), General Information, Government Initiatives, MEGA Rule, Survey and Certification, Survey Procedures",373
39248,"Respiratory Hygiene and Cough Etiquette Policy","Assisted Living, Government Initiatives, Infection Control, Infection Control, Infection Control, Infection Control, MEGA Rule, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",373
31356,"Compliance and Ethics Program: Standards, Policies, and Procedures Training Presentation","Administrative, Assisted Living, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics Program, Compliance and Ethics Program, Compliance and Ethics Program Resources, Government Initiatives, MEGA Rule, Phase 3, Staff Development, Staff Development, Tools and Templates, Tools and Templates, Training, Training, Training",373
36815,"Compliance and Ethics Reporting Policy","Administrative, Assisted Living, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics Program Resources, Government Initiatives, MEGA Rule, Phase 1, Phase 3, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",373
37238,"Therapy Gym and Equipment Cleaning Policy","Assisted Living, Environmental Services, Environmental Services, Environmental Services, Environmental Services, Government Initiatives, Infection Control, Infection Control, Infection Control, Infection Control, MEGA Rule, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",370
40572,"Pressure Injury Overview of Prevention and Management Training Presentation","Assisted Living, Nursing, Pressure Injuries, Pressure Injuries, Pressure Injuries, Staff Development, Staff Development, Tools and Templates, Tools and Templates, Training, Wound Management, Wound Management",369
43077,"Long-Term Care Facility Resident Assessment Instrument 3.0 User&#8217;s Manual, Version 1.17.1 (October 2019)","*RAI Manual, MDS, MDS 3.0 Updates",368
39334,"Infection Log","Forms and Checklists, Infection Control, Nursing, Tools and Templates",368
39179,"Employee Tuberculosis Testing Policy","Assisted Living, Government Initiatives, Infection Control, Infection Control, Infection Control, Infection Control, MEGA Rule, Nursing, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",367
39992,"Hand Hygiene: Policy and Presentation Training Pre-Post-Test (Questions with Answer Key)","Assisted Living, Infection Control, Infection Control, Infection Control, Nursing, Prevention, Prevention, Staff Development, Staff Development, Tools and Templates, Tools and Templates, Training",367
38105,"Perineal Care Validation Checklist","Nursing, Supplemental Tools, Tools and Templates",367
35269,"Facility Cycle Cleaning Checklist","Environmental Services, Forms and Checklists, Maintenance, Physical Plant, Tools, Tools and Templates",364
36927,"Emergency Preparedness Plan Policy","Administrative, Assisted Living, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness, Emergency Preparedness Tools, Emergency Preparedness Tools, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Safety, Safety, Tools and Templates, Tools and Templates",362
43601,"Restorative Aide Education Competency Form","Assisted Living, Competencies, Competencies, Competency/Job Descriptions, Nursing, Restorative Nursing Services, Staff Development, Staff Development, Tools and Templates, Tools and Templates",362
36224,"Certification and Recertification Policy","Administrative, Assisted Living, Business Office, Business Office, Business Office, Business Office, Government Initiatives, MDS, MEGA Rule, Minimum Data Set (MDS), Minimum Data Set (MDS), Minimum Data Set (MDS), Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",361
39989,"Hand Hygiene: Inservice Training Guidelines","Assisted Living, Infection Control, Infection Control, Infection Control, Nursing, Prevention, Prevention, Staff Development, Staff Development, Tools and Templates, Tools and Templates, Training",360
452010,"QSO Letter 20-26: Upcoming Requirements for Notification of Confirmed COVID-19 (or COVID-19 Persons under Investigation) Among Residents and Staff in Nursing Homes","2020 Fiscal Year, Survey and Certification, Survey and Certification Letters",360
450903,"How COVID-19 Spreads","Assisted Living, CDC, CDC, Coronavirus, Coronavirus, Fact Sheets and Posters, Fact Sheets and Posters, Regulations, Regulatory Agencies",359
34166,"Activities Policy","Activities, Activities, Activities, Activities, Activities, Assisted Living, Government Initiatives, MEGA Rule, Phase 1, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",357
30186,"Compliance and Ethics Program: Standards, Policies, and Procedures Training (Pre-Post-Test Questions with Answer Key)","Administrative, Assisted Living, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics Program, Compliance and Ethics Program, Compliance and Ethics Program Resources, Government Initiatives, MEGA Rule, Phase 3, Staff Development, Staff Development, Tools and Templates, Tools and Templates, Training, Training, Training",356
35773,"Social Services Department Competency Checklist","Assisted Living, Competencies, Competencies, Competency/ Job Descriptions, Social Services, Staff Development, Staff Development, Tools and Templates, Tools and Templates",355
36812,"Compliance and Ethics Quality Assurance Tool Policy","Administrative, Assisted Living, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics, Compliance and Ethics Program Resources, Government Initiatives, MEGA Rule, Phase 1, Phase 3, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Policies and Procedures, Tools and Templates, Tools and Templates",355
451552,"Glucometer Disinfection Validation Checklist","Assisted Living, Diabetes, Diabetes, Infection Control, Infection Control, Prevention, Prevention, Staff Development, Staff Development, Tools and Templates, Tools and Templates",354
